pi,ll,ss_standing,ss_sitting,pt_standing,cup_anteversion,cup_inclination,femoral_version,conf_fv,conf_overall,total,d_delta_ss_stiff,d_delta_ss_hyper,d_pi_ll_mismatch,d_comb_vers_oob,d_low_sit_av_stiff,d_low_sit_av_hyper,d_high_sit_av_stiff,d_mob_stiff,d_mob_hyper,d_deep_flex,d_sit_to_stand,d_uncert_fv,d_uncert_overall,category
76.43671380352865,61.04158565120984,34.17605678621369,26.962099653398838,0.1902528754811872,15.33569805276431,27.718467186530127,-17.26097621540071,0.7611745938231488,0.7149101577276165,65,20,0,15,14,0,0,0,10,0,0,0,0,6,HIGH
70.54497169288341,36.97626661303669,51.231737868514394,17.60148676516711,5.399510702211504,26.918459182476663,44.10021903634245,37.792827408412464,0.6207451393745446,0.9633424803192159,57,0,18,15,0,0,0,0,0,8,4,0,12,0,WATCH
56.83660037209528,11.140691401250816,41.008299501310475,40.71737085534365,14.9833805761075,13.82503244341873,44.26412030381947,34.02963469418924,0.7384624790152045,0.5852435537415175,63,20,0,15,0,0,0,0,10,0,0,0,12,6,HIGH
49.81829844826886,66.73701778316129,26.77115041112436,18.081265013652086,23.11551159394689,18.656466923753634,38.89152108009941,-10.01427981885735,0.659735141178827,0.9923511998724752,71,20,0,15,14,0,0,0,10,0,0,0,12,0,HIGH
80.63356462659792,64.88103283765356,36.82200709925958,44.360335850975574,35.6370315587676,9.810785026762275,42.37961885249739,48.53611938068755,0.8752623979954843,0.9184090269006109,61,20,0,15,0,16,0,0,10,0,0,0,0,0,HIGH
87.27540694616486,30.101569045580057,41.338190877168884,4.5581700075702685,16.269502459743865,3.2962626696929314,39.68504369631809,21.654842133495045,0.7873549997834037,0.45035579964961714,65,0,18,15,14,0,0,0,0,8,4,0,0,6,HIGH
82.04222228763288,11.927200217683804,42.660026076682605,49.75365805878813,33.279107100775214,23.59125185364204,30.008694484870333,-12.188622362976052,0.798267047395544,0.3873302108122889,65,20,0,15,14,0,0,0,10,0,0,0,0,6,HIGH
28.879901906771995,41.36955324699292,23.32368907239706,43.42347152499874,17.097215142426172,38.48048188262542,38.631030858431295,53.75368541535637,0.9840777120810928,0.6866083078634512,65,20,0,15,14,0,0,0,10,0,0,0,0,6,HIGH
37.1597081557048,13.742807404761226,56.32216431335678,25.546377085901003,0.09077748868412172,16.862742083054172,57.58033590495076,56.86890859106508,0.4443418178921327,0.6537210517866094,77,0,18,15,14,0,0,0,0,8,4,0,12,6,HIGH
77.39967878670168,60.56301731857354,44.50128257420438,44.71401753565293,30.73871355385716,27.21885779754926,42.188400091987425,45.486597150371566,0.8346120714277161,0.43723116240361126,65,20,0,15,14,0,0,0,10,0,0,0,0,6,HIGH
57.80882272219785,51.43589235527185,58.451435049530374,23.67687398860499,3.674215859155602,8.61903272136867,57.61267071371028,23.962039472917553,0.4759923387109382,0.5951094262960226,62,0,18,0,14,0,0,0,0,8,4,0,12,6,HIGH
26.92587206718501,10.253182407209385,30.42479884355565,37.45601873756801,26.645495299737455,0.21995192566732769,48.91577817720476,40.698357345323394,0.4621371890403405,0.4071492734151422,79,20,0,15,0,16,0,0,10,0,0,0,12,6,HIGH
70.89804089305758,49.73163391540667,32.854095395087185,29.720592686092793,30.514735869042198,4.19002203005079,42.93482627658453,2.129179884220356,0.49923748247278665,0.8412796514718921,87,20,0,15,14,16,0,0,10,0,0,0,12,0,HIGH
67.21916936370087,72.13401169241294,31.479443119477956,25.30955233769327,-2.7898437212920815,38.374236002607745,46.650872598754994,52.84124355089378,0.7425056575342295,0.393860209299974,68,20,0,0,14,0,0,6,10,0,0,0,12,6,HIGH
61.616304400353954,76.46453681177528,22.55009104695093,14.691075366490832,22.286500211234745,25.630482351838644,31.40735069910903,-7.123490703710225,0.402877366299397,0.6749765046517449,77,20,0,15,14,0,0,0,10,0,0,0,12,6,HIGH
84.29063945165962,45.119422749028125,33.44119852135219,7.560879311703372,34.297911344991824,44.39925240068344,49.85874679204966,21.24761762163115,0.9393096953818265,0.6675660907784511,35,0,0,15,14,0,0,0,0,0,0,0,0,6,WATCH
47.45064250230998,23.088363838355882,21.19466698446354,21.94034323408851,9.469550951840318,9.318923713937227,42.79533528622373,38.29754784090633,0.7310805423172293,0.8412292740711678,73,20,0,15,0,16,0,0,10,0,0,0,12,0,HIGH
77.5973182735082,19.512609543811713,59.63700621155547,4.816256584924005,26.932212479501132,25.61173945360445,43.14281326386147,52.1460347584009,0.8526826030368124,0.33988224420181057,69,0,18,15,14,0,0,0,0,8,4,4,0,6,HIGH
65.78338290725426,44.62903010237172,33.60740518541254,-2.974820969245775,33.90469489388183,14.720161996173047,59.970634731299356,45.20218090065728,0.8619936256619394,0.7146989305168938,51,0,18,15,0,0,0,0,0,8,4,0,0,6,WATCH
78.92536197699252,27.572393121876107,41.666725930639565,30.004985342316694,11.54438554160324,25.509028715313764,51.45437216335229,-5.034070569218532,0.9833970600772306,0.6282680181317906,35,0,0,15,14,0,0,0,0,0,0,0,0,6,WATCH
70.03509736274917,73.46100155788179,58.584408009952426,30.19874024018933,37.97487745558409,25.910248753174226,33.92745203379443,24.12547805851802,0.3827240197561065,0.8080845671463535,16,0,0,0,0,0,0,0,0,0,4,0,12,0,LOW
40.23961461330312,39.065841077938394,31.942905452833646,9.160513253227052,26.000472842641926,14.353911345778213,57.963130407118186,-19.467872676358986,0.6174145417314434,0.6250119442284927,32,0,0,0,14,0,0,0,0,0,0,0,12,6,WATCH
62.99393689228894,18.398203118679834,53.73671944888296,8.324134236936924,9.142833780598156,25.40518167598048,25.1654953694588,29.807855307351794,0.44238905781813287,0.8323252300121422,61,0,18,15,0,0,0,0,0,8,4,4,12,0,HIGH
43.69240738828271,52.104598427904726,37.49271267206257,47.86674000267794,7.799910046907364,22.608170622910265,43.729292768748394,-11.13936404585135,0.6801542494951036,0.6423870414139015,62,20,0,0,14,0,0,0,10,0,0,0,12,6,HIGH
36.11381026856265,53.52070710369514,38.01461228249441,3.4700046890249006,21.410361989026214,21.13502194170458,56.69094092362374,23.089205932176085,0.4705536458361945,0.8186099727731655,57,0,18,15,0,0,0,0,0,8,4,0,12,0,WATCH
52.55020377299745,68.42600052508959,35.272344099884265,7.64887451755172,14.923329206078236,4.649488896272002,38.80371819112788,25.24697158708637,0.7321120235408918,0.5633897038059539,47,0,0,15,14,0,0,0,0,0,0,0,12,6,WATCH
35.16813677186596,32.40999901385666,37.90099499353187,27.77043132504312,32.055620636591755,2.3916989361503775,43.769970557265964,-5.178648491256466,0.9183761519992248,0.7799301998951447,14,0,0,0,14,0,0,0,0,0,0,0,0,0,LOW
42.59017794005924,50.67798381196166,53.95899294990926,3.7347351365426835,5.872140095599674,21.51127142074826,33.71082187808472,-9.326125523357174,0.4336817204801098,0.5322572122632139,66,0,18,0,14,0,0,0,0,8,4,4,12,6,HIGH
74.38362081096861,78.80201861857783,24.692764475295967,43.79856474628126,12.288260860937392,5.285549688009921,45.93255769150771,11.294314973977812,0.5151085042698238,0.5599988349819638,78,20,0,0,14,16,0,0,10,0,0,0,12,6,HIGH
58.25921762806729,44.92041767029867,32.82656545519947,1.4773305768415534,15.858177133788356,40.43581658501157,38.85372328095352,23.342915327578446,0.7440700425366032,0.6000042668258696,63,0,18,15,0,0,0,0,0,8,4,0,12,6,HIGH
76.67559315565362,12.367735430429361,20.288767815244046,-3.3656893174791103,36.91903673624854,4.368137284679193,53.35923067243546,-12.373713843327598,0.6067655339205154,0.6806094575440984,47,0,0,15,14,0,0,0,0,0,0,0,12,6,WATCH
76.25201126991745,20.93012000036399,44.24638763923214,47.108418563319646,37.43146934970802,44.25165128455233,57.45322139425934,7.824460967621505,0.43772839699872174,0.595519874825782,69,20,0,15,0,0,0,6,10,0,0,0,12,6,HIGH
38.86529490401489,74.96465272324569,35.690737775764624,13.590981656368324,36.00192174046332,13.447280066553732,42.38534638973387,16.68588736811757,0.8869214542839183,0.6393636186808158,35,0,0,15,14,0,0,0,0,0,0,0,0,6,WATCH
47.88665450408329,18.70512707162674,39.2752587940685,34.93699971730832,2.927595904956423,29.88962356660193,41.17010747382261,-16.511817302759564,0.3308014556919032,0.34156417076126344,77,20,0,15,14,0,0,0,10,0,0,0,12,6,HIGH
51.99454092586646,67.39507182286296,29.502719648751267,32.73402686549632,32.24270416283926,25.194435905265667,57.32403263541906,4.502548535684099,0.6562378984070534,0.6815118983985169,77,20,0,15,14,0,0,0,10,0,0,0,12,6,HIGH
36.38359959087431,44.96195163451454,44.36263218785023,0.9764320992252085,22.08448175750054,23.637880790835837,37.99043678057994,10.51154136155061,0.8990778309240639,0.9743363331650283,48,0,18,0,14,0,0,0,0,8,4,4,0,0,WATCH
47.98815995392658,42.10724978151476,36.69843760804932,34.21487977641864,2.0409039333213777,16.045203175847504,29.88459762970312,-19.352009804682737,0.43103877948001335,0.3315686334584189,62,20,0,0,14,0,0,0,10,0,0,0,12,6,HIGH
40.75102290674862,35.21903437933444,17.881932019763184,52.61705805178656,-3.2579462485133623,38.53132866361608,50.00701874696165,41.5294671342648,0.4554834489119497,0.9573268445894425,56,20,0,0,14,0,0,0,10,0,0,0,12,0,WATCH
39.96180572893333,11.538467487112392,21.941148580066272,16.020099865436862,-5.973409168559054,36.523355989251684,44.61923708489954,54.1329063934533,0.711219367124375,0.3445013857311743,83,20,0,15,14,0,0,6,10,0,0,0,12,6,HIGH
59.8619035732688,15.503229328960492,57.24582743391508,34.39184153817224,7.396941698610096,27.412785236246112,51.31751704879741,55.18303805904746,0.7385661259454781,0.7724099610036713,41,0,0,15,14,0,0,0,0,0,0,0,12,0,WATCH
51.072091343333106,25.7409212570693,30.851238749491028,34.70543039713379,33.59853275790604,29.94571535942886,58.475419531132275,33.77150028138156,0.7403258951280203,0.30875334177110536,63,20,0,15,0,0,0,0,10,0,0,0,12,6,HIGH
64.64506972937637,15.0875549672778,38.49812813348851,30.17665962910116,22.310702045528082,39.203240280708975,41.554175859368954,18.464181478986248,0.6840880862755736,0.5341680921385601,69,20,0,15,0,0,0,6,10,0,0,0,12,6,HIGH
42.65142894499145,17.486716798648878,52.78835469943526,-2.4949090230091286,39.059040414450656,13.010988789018082,49.57126195470413,38.502550076471,0.5780548689299095,0.5873671534761051,67,0,18,15,0,0,0,0,0,8,4,4,12,6,HIGH
63.85947318810183,14.85760095231399,15.987294211172935,38.349988861058456,15.973364886633966,44.92364669927986,35.45894660565722,9.833629192614932,0.7443738990284599,0.7812242333536655,57,20,0,15,0,0,0,0,10,0,0,0,12,0,WATCH
50.113455648782505,18.537380296510776,18.056754849001482,-4.894856770616551,8.519215269475048,12.541204000705708,25.75255940367943,32.75652163556045,0.5484023620721102,0.6814952737216853,33,0,0,15,0,0,0,0,0,0,0,0,12,6,WATCH
81.16377178234774,35.453125629526134,24.737536910343287,11.685977603198875,-8.015243031656563,10.13622041676059,56.578695720888724,-9.934117459481326,0.5313305981214004,0.38997007250978466,47,0,0,15,14,0,0,0,0,0,0,0,12,6,WATCH
28.82257811878052,36.5166600594423,52.01673215111794,-2.71195725448224,24.289361476327024,2.2410592739686415,50.405282658956224,57.23176652139186,0.4933862500080152,0.6203169968811153,52,0,18,0,0,0,0,0,0,8,4,4,12,6,WATCH
60.609097127124,25.92750259738218,17.076102768734504,-0.923272680754752,8.505014535675546,9.29137616066911,42.97231828193659,-14.856342443467065,0.780936225210193,0.40710627153041185,35,0,0,15,14,0,0,0,0,0,0,0,0,6,WATCH
27.186624089794908,27.635649650842296,45.842970651191536,1.8730255604246597,28.7112342602569,28.1853951565992,35.7690356581152,-12.767186018848689,0.9367300619687828,0.46309983970796437,54,0,18,0,14,0,0,0,0,8,4,4,0,6,WATCH
66.11358171727623,58.379117963543386,38.93353313448105,30.05133528538601,4.81174323493053,26.43613017333499,53.83114064163192,42.139598254334814,0.4561499041852911,0.8479210223903566,56,20,0,0,14,0,0,0,10,0,0,0,12,0,WATCH
69.19609972746585,40.53756426508119,36.88031693267429,25.979773911208916,28.945240116171625,27.53489464128464,54.66797532361884,45.64080264852788,0.9397088349607328,0.9124123119940466,29,0,0,15,14,0,0,0,0,0,0,0,0,0,LOW
26.358356869790804,35.39692732461572,31.813862934528373,36.214513978161584,18.338210472004803,44.57267903661854,46.64247765030517,25.362041514107588,0.895152858771959,0.8530166697904631,50,20,0,0,14,0,0,6,10,0,0,0,0,0,WATCH
35.42877055953013,43.87685056858835,59.628893486851744,37.47298709442169,-8.82454971162008,2.7688389472525063,50.601240187158155,41.865326331727026,0.8736271428485138,0.5048567970520991,6,0,0,0,0,0,0,0,0,0,0,0,0,6,LOW
77.39449923310605,79.45008897812576,40.92582969485204,30.875668799070965,2.2104519860435357,9.707478707028555,25.27554007557801,-2.7953318634890145,0.4062592213424844,0.763938620832353,26,0,0,0,14,0,0,0,0,0,0,0,12,0,LOW
27.671917528311557,77.79265649528276,56.39799462847875,13.924603604505673,35.59245661815653,21.532943533052247,55.08281548789066,35.06560379893165,0.3650378956754371,0.799349279818921,61,0,18,15,0,0,0,0,0,8,4,4,12,0,HIGH
66.5910348413496,66.4140818799599,49.45859940199445,38.94418810484209,22.28428383911845,38.62066827907197,52.26753742971796,38.86583932857408,0.38581842390096854,0.980506080489099,26,0,0,0,14,0,0,0,0,0,0,0,12,0,LOW
81.94008127199092,47.48434240736579,55.50007247237265,27.28616450078436,17.513445859028796,37.90978530800007,38.54345672853864,37.56119781368035,0.8623200217981322,0.9294613684653996,33,0,0,15,14,0,0,0,0,0,4,0,0,0,WATCH
65.71303828012536,30.192827952887807,50.1960539515841,0.541230009003872,22.473467817236333,31.843283479771358,55.64686386333837,11.613315071493897,0.8280896336920249,0.6952433753546154,55,0,18,15,0,0,0,0,0,8,4,4,0,6,WATCH
65.84139362015641,57.94837016991953,22.06662131261806,39.3922412280253,-5.241807215262053,43.83529832615715,29.98074504069887,58.89762284762833,0.4754546633342098,0.5853133648740426,62,20,0,0,14,0,0,0,10,0,0,0,12,6,HIGH
62.08280038639267,43.56516733058052,46.80775287378225,35.586816032813445,8.343931810642172,34.5089567706634,42.104453210140946,29.488233766952632,0.7937503718465451,0.7308799441799994,21,0,0,15,0,0,0,0,0,0,0,0,0,6,LOW
30.080761687409517,62.913163736029155,36.39116913653424,2.871366418923662,-0.45803287336036647,10.027169036152802,56.0433270186502,28.246744647442966,0.33882859194224374,0.8615289191916664,57,0,18,15,0,0,0,0,0,8,4,0,12,0,WATCH
70.32431834497629,46.025921866512505,52.163378313369,41.08770800537402,15.156713265579821,33.16788259231697,25.808252995241748,20.248443724781993,0.5588434969917659,0.4617161832993949,33,0,0,15,0,0,0,0,0,0,0,0,12,6,WATCH
54.94750683157608,37.46973732371181,23.31899451096445,54.98913700683292,-7.400343712064508,37.69329143427003,51.39291243380474,-14.050519547449047,0.538782802854438,0.7300991096354199,77,20,0,15,14,0,0,0,10,0,0,0,12,6,HIGH
35.07724981539185,62.012390331902964,30.806783986519385,3.498220348902814,24.548658233354296,11.295969450330002,37.30498308742328,14.79925748143937,0.6025873621493529,0.8533423974466832,41,0,0,15,14,0,0,0,0,0,0,0,12,0,WATCH
67.05577684401962,69.69889394813757,49.70545234788385,51.1861681719738,7.455075056462643,26.05439900565307,54.467468466003666,45.368194909077374,0.8667822008338699,0.6013240691912943,50,20,0,0,14,0,0,0,10,0,0,0,0,6,WATCH
56.59636191800526,15.561628789172797,22.84684017907196,21.47089962557301,5.551888509648727,10.850899461114542,30.243118584078633,40.27618552914936,0.8675449477681241,0.6437076244821831,51,20,0,15,0,0,0,0,10,0,0,0,0,6,WATCH
78.62911037265484,74.01528618192091,21.857056742263335,44.84560203693283,-8.611242660218434,5.088926264833393,39.392588046895426,33.67888236158302,0.6424663454747785,0.44643698014135463,64,20,0,0,0,16,0,0,10,0,0,0,12,6,HIGH
66.02580233584118,70.81330131021008,50.778867141556795,12.802290052972285,35.10389736066311,17.39585203058507,56.45662248310702,-11.723980626782602,0.9547812320500577,0.543667406170972,50,0,18,0,14,0,0,0,0,8,4,0,0,6,WATCH
53.54237555642567,68.65808879735735,46.035400072449505,28.30436596429707,23.9351695894117,23.453383085444514,25.919034763474873,17.627563103200714,0.7232028287439989,0.3919849275792845,33,0,0,15,0,0,0,0,0,0,0,0,12,6,WATCH
39.67787890718256,26.050079773183565,39.34479708443851,8.529303193680764,1.3665864441116202,19.145569275470667,52.59158418492847,2.3565244951828923,0.47609220020571286,0.6518487480500499,77,0,18,15,14,0,0,0,0,8,4,0,12,6,HIGH
47.92028469606474,78.66106165544228,51.29113822990515,18.503029053411744,-4.012906871787311,9.804872228666772,52.417624856616314,16.556516555662128,0.4367486018369344,0.7374288444348618,77,0,18,15,14,0,0,0,0,8,4,0,12,6,HIGH
66.56381118396743,33.04759444831453,21.484590011544594,28.828728518928223,18.189799950388206,20.56288551875126,58.94577465719175,5.6409553024655,0.6519624690251292,0.7447641328076363,77,20,0,15,14,0,0,0,10,0,0,0,12,6,HIGH
69.88528598070309,69.17395020767867,24.938050127418087,46.740857826964294,-4.936465460004749,2.9193501423645207,55.48811532154075,6.007558866762928,0.8574718687001381,0.8418321970335951,60,20,0,0,14,16,0,0,10,0,0,0,0,0,HIGH
68.9055434834795,24.318817557707604,34.10978005679962,43.56161273835813,-5.092717507909868,22.769057101271276,30.37744697289216,-11.821622874570918,0.609024971824692,0.5166721780073398,77,20,0,15,14,0,0,0,10,0,0,0,12,6,HIGH
78.35136859823712,44.157461914169765,48.34800742864301,34.679899306606444,37.56520379403278,11.700966203236543,52.327883487929014,-4.9901222960418945,0.9035979223400599,0.9114592198608706,29,0,0,15,14,0,0,0,0,0,0,0,0,0,LOW
78.13294632577632,32.471411373881445,21.602329183078076,45.59485910684003,19.47893601201675,20.160452489945047,39.441495626850084,-11.893341480657593,0.7528690281397845,0.6645641294649314,81,20,0,15,14,16,0,0,10,0,0,0,0,6,HIGH
87.48310751146357,57.25448132737406,58.453411089418985,3.390452850194446,24.124707770636896,36.64279932661231,46.39016983431692,29.188151598942653,0.4090314094489333,0.524851050041584,81,0,18,15,14,0,0,0,0,8,4,4,12,6,HIGH
66.11580282057778,43.11060639079354,53.83655154484616,41.63738360943201,16.746914836125796,27.534528982222835,47.972747309764955,32.41731607577951,0.7872549987658468,0.6480243906609882,21,0,0,15,0,0,0,0,0,0,0,0,0,6,LOW
33.047697363192285,76.8600338657094,15.740499685307153,-4.005085295122575,36.92041487051306,22.247228900975035,53.61438669589478,10.857175400765655,0.6016601769673935,0.7937628482614982,41,0,0,15,14,0,0,0,0,0,0,0,12,0,WATCH
58.07537381145943,73.04322759300159,46.11717857588344,26.636076510527186,31.486748858731723,24.520433106290966,35.48674246678422,-10.369401288437414,0.5453854049367054,0.744193390681406,47,0,0,15,14,0,0,0,0,0,0,0,12,6,WATCH
88.80968061660437,62.18776792608288,42.85344524378539,7.143220683779452,25.349991343956447,23.533023622767914,50.86386380388786,9.23843824528796,0.6346913402536216,0.6682185191934912,77,0,18,15,14,0,0,0,0,8,4,0,12,6,HIGH
48.536322176022836,50.51013340643304,27.43664637147302,-0.41944931855272216,-1.0809354983678379,22.237576019559555,27.349018351997373,10.934099299281208,0.7729823687528262,0.6584927887866396,20,0,0,0,14,0,0,0,0,0,0,0,0,6,LOW
60.98207757625755,60.71089108806328,20.440436206195926,10.828544052260526,11.126290920325946,12.066380863832597,40.35804001784441,51.49197885293708,0.38011224249142006,0.5062270652872265,48,20,0,0,0,0,0,0,10,0,0,0,12,6,WATCH
81.37422564177089,49.54972705239697,58.6495485052163,5.347880452839895,27.786137981349874,37.75907401545338,58.54869203382404,-7.376980378771334,0.6750257277504274,0.5821172679925893,81,0,18,15,14,0,0,0,0,8,4,4,12,6,HIGH
64.38798104485777,15.564357650612415,36.32131921210881,-3.2613269310126003,5.47366664275841,36.967336883476236,41.348481895396745,48.10506434331205,0.3407083717019758,0.7900241709799378,71,0,18,15,14,0,0,0,0,8,4,0,12,0,HIGH
28.897559370225885,20.87655990384874,51.1623686372869,-3.8178248005303783,9.028578289754062,42.13348826100805,30.432349205052027,55.82844559426131,0.43699615156314997,0.48896399510477045,66,0,18,0,14,0,0,0,0,8,4,4,12,6,HIGH
66.47653897754407,10.456927942236604,46.90810621474749,49.21171710874734,7.791402716928882,27.241405632997555,37.50532162555348,35.35294529278722,0.6688427242385764,0.651860732750351,63,20,0,15,0,0,0,0,10,0,0,0,12,6,HIGH
28.398717902254116,56.31521184228931,37.770016355365,14.253131231180369,13.98600916170927,14.872189720818088,34.48810674214721,-10.303184347368699,0.4538922915536364,0.3907798800762059,47,0,0,15,14,0,0,0,0,0,0,0,12,6,WATCH
25.657307150559028,61.64308394650248,19.24986253366238,18.69165662443767,22.37481459632287,31.84674586171635,27.682401049874617,50.51874326237039,0.36264252821012855,0.6592762691068466,77,20,0,15,14,0,0,0,10,0,0,0,12,6,HIGH
78.4457331989669,42.04578805632478,59.98431454378405,37.3494256891741,6.940894419589046,3.4293782458126083,53.8790303769226,49.63931371492815,0.7414517878704336,0.5314841006030114,33,0,0,15,0,0,0,0,0,0,0,0,12,6,WATCH
61.78074565398953,10.19163001590092,33.78182582439295,54.179476568350005,0.6571715221848446,30.73137839602027,28.673268655929935,38.39195684049277,0.6079979516511042,0.5385414775459003,77,20,0,15,14,0,0,0,10,0,0,0,12,6,HIGH
57.863149510290214,67.30619066134194,52.72642796308879,16.17337171780146,21.642965389126722,14.534912043515627,40.81292878214006,32.50131967035145,0.4789885852654081,0.5274026837993762,48,0,18,0,0,0,0,0,0,8,4,0,12,6,WATCH
35.78455528875898,52.10679656575603,53.05083081581969,50.08640273033504,37.133136467909345,35.07906347893261,41.556440448712614,44.9995738258946,0.4790022879722754,0.6576463670800119,77,20,0,15,14,0,0,0,10,0,0,0,12,6,HIGH
84.70233767699193,50.46672005116474,42.49768203620347,32.27847566211942,30.188397968504795,3.785511441865954,38.08071830318042,54.92135027273059,0.9755715565166481,0.6912090654200074,21,0,0,15,0,0,0,0,0,0,0,0,0,6,LOW
44.501678359425185,69.60797517596284,55.08934045673679,12.836818816888112,26.70700427764053,42.802876364892974,40.1263590745012,-13.478737510757126,0.8834640374900375,0.771535688524968,63,0,18,15,14,0,0,0,0,8,4,4,0,0,HIGH
74.28421161102874,56.2011969171672,33.887352297361076,52.87188445435501,21.12050708190031,23.637934001293303,44.47751277499459,41.08994504110634,0.7263522235840314,0.35148923856020925,63,20,0,15,0,0,0,0,10,0,0,0,12,6,HIGH
43.03801576460942,45.92589467469026,22.43059812258816,46.347205822222534,28.830264158847406,34.04480771994736,41.36787109668313,3.198663833081614,0.8865455533492352,0.5469489111576756,36,20,0,0,0,0,0,0,10,0,0,0,0,6,WATCH
61.30276189830381,30.503648348270083,59.21643830001148,37.45287204092963,38.23748320413791,43.23024341699521,32.323779786981305,38.470480932517155,0.6259999815957085,0.7411325632324566,47,0,0,15,14,0,0,0,0,0,0,0,12,6,WATCH
55.27976911472598,13.99751751457097,45.64219804297111,24.247512390206445,-3.318317508392207,29.482397005827085,30.577642173596065,50.12538583776504,0.3147801882969052,0.5946488033635006,47,0,0,15,14,0,0,0,0,0,0,0,12,6,WATCH
47.2846987220976,71.82788483387714,48.46553484482132,10.868483193590098,6.944661895589384,28.639367168649883,58.876535825040115,12.513668961068959,0.8842636632810816,0.8024924535867441,45,0,18,15,0,0,0,0,0,8,4,0,0,0,WATCH
70.90936882846884,26.716369107406962,16.33974870552624,23.172486700910696,20.448050056171933,21.492639892741465,38.450552169724,3.0801616994195946,0.9015724574195934,0.41882751473301455,65,20,0,15,14,0,0,0,10,0,0,0,0,6,HIGH
25.34881663221033,17.571952586081704,34.92593792120843,28.607941840512666,24.876435725998547,25.23967458682472,47.215532343327936,-10.650660779666863,0.6073554981979126,0.7967300371723939,56,20,0,0,14,0,0,0,10,0,0,0,12,0,WATCH
46.075551657840755,28.015914431360844,27.413160899462724,17.7513646610339,-9.81199121162263,40.68813321506478,32.20722629427361,48.53562012797471,0.33926797558195537,0.49541810900193806,83,20,0,15,14,0,0,6,10,0,0,0,12,6,HIGH
60.318064566086406,20.11213576747921,59.42511268872008,28.691627272195618,30.348813674628836,12.497186367617958,31.652911924958723,47.79194464799295,0.4545422306983352,0.5681550109385888,63,0,18,15,0,0,0,0,0,8,4,0,12,6,HIGH
73.13389156137916,26.347251286741137,44.468065478810786,52.36278645825949,16.909282575041217,12.161133614487916,57.90113564146501,53.31412352977296,0.7371291951693635,0.8257643708990519,87,20,0,15,14,16,0,0,10,0,0,0,12,0,HIGH
73.8792790279829,41.15737161384513,26.932690233564074,-1.0003799235625577,-7.626998573458302,2.3912362956282807,33.3674336882761,-10.989455175977803,0.333333207634687,0.7082843904965981,47,0,0,15,14,0,0,0,0,0,0,0,12,6,WATCH
47.09028727632575,79.95334647908611,45.04160363088101,51.33917046244385,-6.761969288611521,11.784382702505118,52.344637594962485,29.46255527687444,0.5535275503099879,0.8885120541156424,73,20,0,15,0,16,0,0,10,0,0,0,12,0,HIGH
57.530077206584835,74.15079897288409,39.62948649192256,30.2669017135035,5.485991246170039,3.599731096099217,25.467119939822535,3.096026254485828,0.8951578001617,0.5365707670144807,65,20,0,15,14,0,0,0,10,0,0,0,0,6,HIGH
79.18930221668026,79.37176643577992,34.39933516108967,21.133505601558394,32.57250736920447,25.20856500168409,54.12348786787017,36.17681744970519,0.5621628524714462,0.7518811547818736,12,0,0,0,0,0,0,0,0,0,0,0,12,0,LOW
26.819733321011732,45.09338523797066,19.027605286596263,28.09697146584312,30.608135099445306,7.20590936437576,38.83737306277635,23.694375340489373,0.4414034898707719,0.3230508761455674,93,20,0,15,14,16,0,0,10,0,0,0,12,6,HIGH
25.093661461026322,27.880617442199075,28.80568095824297,22.884291850648854,32.41995853175507,18.737518292728563,27.921807896535924,6.1213038082770055,0.5142042210772019,0.6989261708390464,62,20,0,0,14,0,0,0,10,0,0,0,12,6,HIGH
67.15812457499217,10.035281150318108,39.29374880624804,9.775819456076679,28.07526750075641,15.185048941733786,57.051435200393385,11.788086339058115,0.5453111160039184,0.39410980767456094,51,0,0,15,14,0,0,0,0,0,4,0,12,6,WATCH
36.36299711112678,57.18656202126377,40.717318303357004,28.01151239109636,-3.3486708384527466,4.763688583964541,40.33563322254537,56.266009936873914,0.5943409824985016,0.93264772541475,27,0,0,15,0,0,0,0,0,0,0,0,12,0,LOW
87.89139753999814,17.775337815255234,56.600407596716984,38.2876187617185,-5.244121959041261,32.750881970831635,42.26412920817889,-8.81974464869538,0.4666721783695833,0.7958639161211689,41,0,0,15,14,0,0,0,0,0,0,0,12,0,WATCH
45.74498559930283,76.63770545672662,51.90986918317357,28.238890006870122,21.28918432266015,41.35278315671296,36.219607950484885,44.723964078430285,0.6141492914732039,0.9099349012853846,41,0,0,15,14,0,0,0,0,0,0,0,12,0,WATCH
29.23841778453884,60.25451935330357,51.38250931654046,31.79782639435787,4.675827740510256,6.6590995816214935,50.868050578898725,-9.74968949055632,0.8910318877722776,0.6507871933784014,35,0,0,15,14,0,0,0,0,0,0,0,0,6,WATCH
49.83444481543093,26.566874714550707,15.737455142924436,49.316715800927355,20.21938975090303,31.540239746838438,59.07948678070296,-2.505236995424358,0.3439025187292192,0.6393017678371746,93,20,0,15,14,16,0,0,10,0,0,0,12,6,HIGH
52.36900574002038,14.462314177471942,36.25385561718521,27.48287463306152,-4.160217224923376,31.286141216345463,37.100320740733714,25.14747237314917,0.7459648733763441,0.5507450478396548,63,20,0,15,0,0,0,0,10,0,0,0,12,6,HIGH
72.80676707353221,55.870115829109615,17.591682516376814,3.0484692488194813,-7.757947025463099,39.13639722418322,37.22212364720764,22.461690568974205,0.6698192596662365,0.6311034896613117,33,0,0,15,0,0,0,0,0,0,0,0,12,6,WATCH
